date,time,open,high,low,close,Volume
02-06-2021,15:00:00,15557.2,15571.15,15548.1,15551.4,0
02-06-2021,15:05:00,15552.75,15571.5,15551.35,15570.65,0
02-06-2021,15:10:00,15569.6,15575.8,15568.5,15572.95,0
02-06-2021,15:15:00,15573.05,15591.15,15573.05,15587.2,0
02-06-2021,15:20:00,15587.45,15597.15,15584,15591.4,0
02-06-2021,15:25:00,15590.9,15594.25,15585,15590,0
03-06-2021,09:15:00,15667.3,15682.95,15651.95,15657.55,0
03-06-2021,09:20:00,15659.3,15670.75,15652.2,15669,0
03-06-2021,09:25:00,15668.1,15672.85,15662.05,15670.95,0
03-06-2021,09:30:00,15670.5,15678.95,15657.75,15659.6,0
03-06-2021,09:35:00,15660.3,15675.6,15654.3,15673.9,0
03-06-2021,09:40:00,15672.8,15676.7,15664.65,15665.9,0
03-06-2021,09:45:00,15665.8,15668.35,15660,15663.05,0
03-06-2021,09:50:00,15663.5,15664.9,15651.75,15651.75,0
03-06-2021,09:55:00,15652.6,15655.15,15645.75,15653,0
03-06-2021,10:00:00,15651.95,15653.6,15644.9,15651.35,0
03-06-2021,10:05:00,15651.7,15665.05,15650.95,15661.25,0
03-06-2021,10:10:00,15661.15,15661.75,15653.15,15655.3,0
03-06-2021,10:15:00,15655.5,15657.3,15650.35,15656.8,0
03-06-2021,10:20:00,15656.9,15663.9,15655.75,15660.65,0
03-06-2021,10:25:00,15660.5,15660.8,15651.25,15653.75,0
03-06-2021,10:30:00,15653.35,15658.65,15648.6,15650.85,0
03-06-2021,10:35:00,15650.5,15652.85,15645.3,15648.55,0
03-06-2021,10:40:00,15649,15655.5,15641.3,15642.55,0
03-06-2021,10:45:00,15643.05,15647.2,15637.2,15647.05,0
03-06-2021,10:50:00,15646.9,15654.4,15646.9,15648.75,0
03-06-2021,10:55:00,15647.75,15650.4,15642.05,15642.2,0
03-06-2021,11:00:00,15642.5,15647.4,15641,15645.5,0
03-06-2021,11:05:00,15645.75,15648.3,15642.7,15644,0
03-06-2021,11:10:00,15643.95,15648.2,15641.85,15645.05,0
03-06-2021,11:15:00,15644.95,15646.35,15639.55,15644.65,0
03-06-2021,11:20:00,15644.2,15645.1,15639.6,15641.85,0
03-06-2021,11:25:00,15641.65,15645.5,15639.35,15640.1,0
03-06-2021,11:30:00,15640.65,15658.9,15640.35,15655.85,0
03-06-2021,11:35:00,15655,15656.55,15649.5,15652.3,0
03-06-2021,11:40:00,15652.7,15657.95,15648.45,15654.3,0
03-06-2021,11:45:00,15653.4,15666.35,15653.35,15663.95,0
03-06-2021,11:50:00,15663.8,15665.95,15658.45,15661.3,0
03-06-2021,11:55:00,15661.55,15662,15653.45,15654.65,0
03-06-2021,12:00:00,15654.55,15663.25,15654.1,15662.35,0
03-06-2021,12:05:00,15662.55,15662.55,15655.25,15656.25,0
03-06-2021,12:10:00,15656.55,15657.55,15653.95,15655.95,0
03-06-2021,12:15:00,15656,15656.5,15651.65,15654.05,0
03-06-2021,12:20:00,15653.65,15653.65,15646.25,15646.6,0
03-06-2021,12:25:00,15646.45,15652.1,15645.05,15650.85,0
03-06-2021,12:30:00,15650.75,15651.85,15645.1,15651.4,0
03-06-2021,12:35:00,15651.55,15651.55,15644.05,15644.55,0
03-06-2021,12:40:00,15644.2,15645.3,15633.35,15633.65,0
03-06-2021,12:45:00,15633.7,15639.55,15629.6,15638.4,0
03-06-2021,12:50:00,15638.6,15646.9,15635.8,15643.05,0
03-06-2021,12:55:00,15643.05,15645.05,15634.7,15642.85,0
03-06-2021,13:00:00,15642.6,15643.05,15638.2,15638.2,0
03-06-2021,13:05:00,15638.75,15645.85,15638.4,15640.7,0
03-06-2021,13:10:00,15640.95,15645.4,15632.9,15633.15,0
03-06-2021,13:15:00,15633.35,15638.55,15630.5,15633.3,0
03-06-2021,13:20:00,15633.25,15636.75,15620.5,15620.9,0
03-06-2021,13:25:00,15621.35,15629.4,15611.55,15629.2,0
03-06-2021,13:30:00,15630.5,15638.6,15629.3,15638.1,0
03-06-2021,13:35:00,15637.25,15652.7,15636.75,15641.4,0
03-06-2021,13:40:00,15641.35,15650.8,15640.9,15645.95,0
03-06-2021,13:45:00,15646.25,15646.45,15639.55,15642,0
03-06-2021,13:50:00,15642.55,15658.55,15642.35,15652.25,0
03-06-2021,13:55:00,15652.25,15659.05,15650.65,15654.95,0
03-06-2021,14:00:00,15654.9,15658.55,15650.95,15654.8,0
03-06-2021,14:05:00,15654.75,15661.45,15654.75,15655.9,0
03-06-2021,14:10:00,15655.85,15675.5,15655.15,15670.35,0
03-06-2021,14:15:00,15670.8,15676.05,15659.35,15668,0
03-06-2021,14:20:00,15667.85,15673.35,15663.15,15664.15,0
03-06-2021,14:25:00,15664.3,15672.7,15661.05,15671.5,0
03-06-2021,14:30:00,15671.8,15676.2,15666.45,15670.75,0
03-06-2021,14:35:00,15671.85,15675.8,15667.05,15667.85,0
03-06-2021,14:40:00,15668.55,15675.3,15667.15,15669.15,0
03-06-2021,14:45:00,15669,15669,15654.3,15655.75,0
03-06-2021,14:50:00,15657.05,15657.95,15645.3,15653,0
03-06-2021,14:55:00,15652.45,15662.65,15648.3,15662.65,0
03-06-2021,15:00:00,15663.8,15691.4,15663.8,15691.3,0
03-06-2021,15:05:00,15692.7,15693.4,15685.5,15693.25,0
03-06-2021,15:10:00,15694.5,15696.25,15689.1,15695.35,0
03-06-2021,15:15:00,15695.65,15696.5,15682.6,15693.05,0
03-06-2021,15:20:00,15693.35,15703.55,15690.25,15694.75,0
03-06-2021,15:25:00,15694.8,15695.55,15680.8,15688.9,0
04-06-2021,09:15:00,15713.2,15712.5,15681.05,15691.3,0
04-06-2021,09:20:00,15692.6,15699.2,15684.45,15698.7,0
04-06-2021,09:25:00,15699.6,15714.4,15697.75,15712.6,0
04-06-2021,09:30:00,15712.75,15716.4,15706.6,15709.2,0
04-06-2021,09:35:00,15708.7,15719.8,15705.15,15719.05,0
04-06-2021,09:40:00,15719.4,15723.1,15714.5,15714.85,0
04-06-2021,09:45:00,15714.2,15715.9,15704.6,15710.05,0
04-06-2021,09:50:00,15710.3,15710.3,15700.45,15707.4,0
04-06-2021,09:55:00,15707.5,15708.65,15701.5,15707.3,0
04-06-2021,10:00:00,15707.3,15720.65,15706.8,15720.55,0
04-06-2021,10:05:00,15721.05,15731.5,15720.4,15730.4,0
04-06-2021,10:10:00,15728.8,15732.45,15720,15728.05,0
04-06-2021,10:15:00,15728.6,15731.55,15714.6,15722.15,0
04-06-2021,10:20:00,15722.3,15723.55,15713.6,15720.55,0
04-06-2021,10:25:00,15720.6,15733.35,15719.45,15724.7,0
04-06-2021,10:30:00,15724.8,15725.65,15699.25,15704.55,0
04-06-2021,10:35:00,15704.75,15705.85,15676.9,15684.85,0
04-06-2021,10:40:00,15684.3,15699.25,15682.45,15694.75,0
04-06-2021,10:45:00,15694.85,15694.85,15671.95,15683.9,0
04-06-2021,10:50:00,15682.95,15697.85,15682.15,15687.35,0
04-06-2021,10:55:00,15687.75,15699.7,15680.05,15699.7,0
04-06-2021,11:00:00,15699.6,15703.65,15690,15695.3,0
04-06-2021,11:05:00,15695.4,15695.9,15676.4,15676.4,0
04-06-2021,11:10:00,15675.75,15682.6,15668.3,15670.4,0
04-06-2021,11:15:00,15670.25,15670.25,15656.55,15656.55,0
04-06-2021,11:20:00,15656.9,15658.1,15645.75,15648.3,0
04-06-2021,11:25:00,15648.25,15656.9,15642.8,15654.25,0
04-06-2021,11:30:00,15653.4,15654.55,15645.15,15654.55,0
04-06-2021,11:35:00,15653.65,15667,15653.65,15662.85,0
04-06-2021,11:40:00,15662.75,15670.5,15662.15,15667.75,0
04-06-2021,11:45:00,15666.75,15674.35,15665.85,15668.9,0
04-06-2021,11:50:00,15669.8,15674,15666.35,15667.15,0
04-06-2021,11:55:00,15666.5,15676.65,15661.25,15676.2,0
04-06-2021,12:00:00,15676.25,15678.55,15667.7,15672.4,0
04-06-2021,12:05:00,15671.8,15673.65,15660.85,15660.85,0
04-06-2021,12:10:00,15661,15665.6,15659.25,15664,0
04-06-2021,12:15:00,15663.2,15672.2,15662.95,15669.5,0
04-06-2021,12:20:00,15670.6,15673.9,15666.6,15671.5,0
04-06-2021,12:25:00,15670.8,15681.3,15670.8,15680.75,0
04-06-2021,12:30:00,15680.8,15685.9,15676,15678.7,0
04-06-2021,12:35:00,15679.15,15698.3,15678.15,15694.2,0
04-06-2021,12:40:00,15694.8,15696.05,15687.6,15693.85,0
04-06-2021,12:45:00,15693.6,15703.35,15691.55,15696.95,0
